fecha_alta,estado_usuaria,edad,servicio,sexo
16842,14,35,3,0
16843,14,46,1,0
16844,14,42,1,0
16845,22,61,1,0
16846,14,30,3,0
16847,14,47,3,0
16848,14,59,1,0
16849,25,29,1,0
16850,14,49,1,0
16851,14,37,1,1
16852,14,52,1,0
16853,14,29,1,1
16854,54,44,1,1
16855,14,58,2,0
16856,14,32,1,1
16857,14,45,1,0
16858,14,45,1,0
16859,14,35,2,0
16860,22,51,1,1
16861,14,48,1,0
16862,14,39,1,0
16863,22,64,3,0
16864,14,34,1,0
16865,22,52,3,0
16866,14,46,1,1
16867,14,70,3,0
16868,14,37,1,0
16869,14,50,2,1
16870,22,17,3,1
16871,14,62,1,0
16872,14,43,1,0
16873,22,34,1,0
16874,14,65,1,0
16875,14,65,1,1
16876,14,30,3,0
16877,14,50,1,0
16878,14,45,1,1
16879,14,47,1,0
16880,14,36,1,0
16881,14,61,1,0
16882,14,44,2,1
16883,22,60,3,0
16884,14,47,1,0
16885,14,43,3,1
16886,14,57,1,0
16887,14,68,1,0
16888,22,75,1,0
16889,22,30,3,0
16890,14,35,2,1
16891,14,54,3,0
16892,14,50,1,1
16893,14,43,1,0
16894,14,29,1,0
16895,22,67,1,1
16896,14,46,1,0
16897,14,28,1,0
16898,14,57,3,0
16899,22,39,1,0
16900,22,55,1,0
16901,14,55,3,1
16902,14,37,1,1
16903,14,26,3,1
16904,22,35,1,0
16905,14,53,1,0
16906,14,46,1,1
16907,14,49,1,0
16908,14,27,1,1
16909,14,25,1,1
16910,14,44,1,1
16911,14,26,1,0
16912,14,35,1,0
16913,14,56,1,0
16914,14,30,3,0
16915,14,68,3,0
16916,14,50,1,0
16917,14,65,2,0
16918,22,37,1,0
16919,14,80,1,1
16920,14,65,2,1
16921,14,35,3,0
16922,22,29,2,0
16923,14,44,1,1
16924,14,40,3,0
16925,14,40,2,0
16926,22,43,2,0
16927,14,70,1,0
16928,14,31,1,1
16929,14,35,1,0
16930,14,41,3,1
16931,14,50,3,0
16932,14,21,1,0
16933,14,67,1,1
16934,42,42,3,0
16935,14,19,1,0
16936,14,45,2,0
16937,14,41,3,1
16938,14,36,1,0
16939,14,52,1,0
16940,42,35,1,0
16941,22,27,2,1
16942,14,28,1,0
16943,22,57,1,1
16944,14,22,3,0
16945,22,23,1,1
16946,14,41,3,1
16947,22,62,3,0
16948,22,43,2,0
16949,14,42,1,0
16950,14,24,2,0
16951,14,36,1,0
16952,14,38,1,0
16953,14,45,1,1
16954,14,39,1,0
16955,27,58,3,0
16956,14,57,2,0
16957,22,49,1,1
16958,14,59,1,1
16959,14,26,3,1
16960,14,44,3,0
16961,14,32,1,0
16962,14,54,2,1
16963,14,37,1,0
16964,14,24,3,0
16965,14,78,2,0
16966,14,29,2,1
16967,14,65,1,1
16968,14,48,1,0
16969,14,39,1,0
16970,14,45,1,1
16971,14,48,1,1
16972,14,24,1,0
16973,22,50,2,1
16974,14,48,1,0
16975,14,45,3,0
16976,14,47,3,0
16977,22,50,3,1
16978,14,64,1,0
16979,14,59,1,0
16980,22,48,1,0
16981,14,62,3,1
16982,14,59,1,0
16983,14,38,1,0
16984,14,53,3,0
16985,14,21,2,0
16986,22,38,3,0
16987,14,25,1,0
16988,14,20,1,1
16989,22,26,1,0
16990,14,39,3,1
16991,14,30,1,0
16992,14,48,1,0
16993,14,60,2,1
16994,14,47,1,0
16995,14,38,1,0
16996,14,56,1,0
16997,14,47,1,0
16998,14,33,3,1
16999,14,59,2,0
17000,22,28,1,0
17001,14,62,2,1
17002,14,21,1,0
17003,14,19,3,0
17004,53,45,1,1
17005,14,57,1,1
17006,14,43,1,0
17007,14,70,2,0
17008,14,68,1,0
17009,14,48,1,0
17010,14,44,1,0
17011,14,12,3,0
17012,15,22,3,0
17013,14,36,1,0
17014,14,44,1,0
17015,14,70,2,0
17016,14,62,2,1
17017,14,70,2,1
17018,14,32,2,0
17019,14,39,1,1
17020,14,51,1,0
17021,22,44,3,0
17022,14,47,2,1
17023,14,37,1,1
17024,14,59,3,0
17025,14,60,2,1
17026,14,72,2,0
17027,22,34,3,0
17028,14,50,2,0
17029,14,42,2,0
17030,22,55,1,1
17031,14,43,2,1
17032,14,53,3,1
17033,14,61,2,0
17034,22,67,3,1
17035,14,40,1,1
17036,14,55,1,0
17037,14,25,2,0
17038,14,38,2,1
17039,22,42,1,0
17040,14,46,2,1
17041,14,58,2,1
17042,14,52,3,1
17043,22,33,3,1
17044,22,67,3,1
17045,14,60,2,0
17046,22,67,3,1
17047,14,49,3,0
17048,14,17,2,0
17049,14,36,2,1
17050,14,32,1,1
17051,14,30,1,1
17052,14,32,2,1
17053,14,22,1,1
17054,14,36,3,0
17055,14,38,2,1
17056,22,67,3,1
17057,14,47,2,0
17058,14,56,2,0
17059,14,58,1,0
17060,14,50,2,0
17061,14,41,2,1
17062,22,23,1,0
17063,14,49,2,1
17064,14,68,2,0
17065,14,58,1,0
17066,14,49,2,1
17067,14,74,3,0
17068,14,36,1,1
17069,14,60,3,0
17070,22,43,3,1
17071,22,33,2,0
17072,14,40,2,0
17073,14,53,1,0
17074,14,60,1,0
17075,14,36,1,0
17076,22,67,3,1
17077,14,50,1,0
17078,14,20,3,1
17079,22,57,3,0
17080,14,37,3,0
17081,22,27,2,1
17082,14,65,2,0
17083,22,32,2,0
17084,14,73,3,0
17085,14,21,2,0
17086,14,35,3,0
17087,14,40,2,1
17088,14,50,1,1
17089,14,34,1,0
17090,14,32,1,0
17091,14,22,3,1
17092,14,46,2,0
17093,14,22,3,1
17094,14,55,3,1
17095,22,67,3,1
17096,14,59,3,1
17097,14,52,2,1
17098,14,28,1,0
17099,14,55,3,0
17100,22,67,3,1
17101,22,67,3,1
17102,14,71,2,0
17103,14,60,1,0
17104,14,64,2,0
17105,14,53,1,0
17106,14,45,3,0
17107,14,27,3,1
17108,14,67,3,0
17109,14,47,2,0
17110,22,67,3,1
17111,14,26,3,1
17112,22,35,1,1
17113,14,38,2,1
17114,14,39,1,0
17115,14,57,3,1
17116,14,68,1,0
17117,14,40,2,1
17118,14,56,2,1
17119,14,56,1,0
17120,14,46,2,1
17121,14,38,1,1
17122,14,41,3,1
17123,22,35,3,1
17124,14,35,1,0
17125,22,42,3,1
17126,14,56,1,1
17127,22,41,3,1
17128,14,39,1,1
17129,14,52,2,1
17130,22,55,1,0
17131,14,37,3,1
17132,22,42,3,1
17133,14,42,1,0
17134,14,65,2,0
17135,21,43,1,0
17136,14,41,3,1
17137,14,61,1,0
17138,14,72,1,0
17139,14,29,1,1
17140,22,67,3,1
17141,14,50,2,0
17142,14,48,1,1
17143,14,41,3,1
17144,22,72,1,1
17145,22,54,1,0
17146,14,51,1,1
17147,22,55,1,0
17148,14,36,1,0
17149,14,41,1,0
17150,22,38,1,0
17151,22,28,1,0
17152,14,50,1,0
17153,14,53,2,0
17154,14,58,2,1
17155,14,37,3,0
17156,14,63,2,1
17157,14,41,3,1
17158,14,43,3,0
17159,14,23,1,0
17160,14,69,1,0
17161,22,35,1,1
17162,14,37,2,0
17163,14,26,1,1
17164,14,50,3,1
17165,22,35,1,1
17166,14,80,2,1
17167,14,52,2,0
17168,22,52,1,0
17169,14,45,2,1
17170,14,58,1,0
17171,14,53,1,0
17172,14,41,3,1
17173,14,28,1,0
17174,14,41,1,1
17175,22,44,3,1
17176,22,53,1,0
17177,14,62,2,1
17178,14,23,1,1
17179,22,36,1,1
17180,22,45,2,1
17181,14,41,3,1
17182,14,41,3,0
17183,14,47,1,0
17184,14,31,1,1
17185,14,45,3,0
17186,14,47,1,0
17187,14,58,3,0
17188,22,38,1,0
17189,14,66,1,1
17190,14,64,1,0
17191,22,63,1,1
17192,14,35,1,1
17193,44,29,3,0
17194,14,41,3,0
17195,44,29,1,0
17196,14,42,3,0
17197,14,49,1,1
17198,14,28,3,0
17199,14,56,3,1
17200,14,43,1,0
17201,14,43,1,1
17202,14,41,3,1
17203,22,41,1,0
17204,22,48,2,1
17205,14,47,2,0
17206,42,25,1,0
17207,6,45,3,1
17208,14,36,1,0
17209,14,63,2,0
17210,14,53,1,0
17211,22,63,2,1
17212,22,33,1,0
17213,14,41,1,0
17214,14,62,1,1
17215,14,39,1,0
17216,22,60,1,0
17217,14,25,3,1
17218,14,41,3,1
17219,14,32,1,0
17220,14,53,1,1
17221,14,39,1,0
17222,14,52,2,1
17223,14,50,1,0
17224,14,52,1,0
17225,14,28,2,0
17226,14,49,1,1
17227,22,54,2,0
17228,14,38,1,0
17229,14,58,3,0
17230,14,41,3,1
17231,14,62,2,0
17232,14,54,1,0
17233,49,38,1,0
17234,14,62,2,0
17235,14,38,2,0
17236,14,35,1,1
17237,14,36,2,1
17238,22,25,1,1
17239,14,43,1,0
17240,22,39,3,0
17241,14,34,1,0
17242,14,38,1,0
17243,14,62,1,1
17244,14,25,1,0
17245,14,50,2,0
17246,14,50,1,1
17247,14,65,1,1
17248,22,57,1,0
17249,14,55,1,0
17250,22,53,1,1
17251,14,56,2,0
17252,14,68,1,0
17253,14,56,1,0
17254,14,21,3,0
17255,14,29,1,0
17256,14,41,3,1
17257,14,52,1,0
17258,22,52,1,1
17259,14,15,3,0
17260,14,21,3,0
17261,14,46,1,1
17262,14,73,1,0
17263,14,19,3,1
17264,14,53,1,1
17265,14,24,1,0
17266,14,51,1,1
17267,22,39,1,0
17268,14,24,2,0
17269,14,38,1,0
17270,22,60,1,0
17271,14,40,2,1
17272,14,42,1,1
17273,14,29,3,0
17274,49,25,1,0
17275,22,74,2,0
17276,14,43,2,1
17277,14,38,1,0
17278,14,72,1,0
17279,14,67,1,0
17280,14,40,3,0
17281,14,47,1,1
17282,22,28,1,0
17283,14,41,3,1
17284,22,35,2,0
17285,14,29,1,1
17286,22,52,2,1
17287,14,32,1,0
17288,14,33,1,1
17289,14,42,1,1
17290,14,31,1,1
17291,14,57,1,1
17292,22,35,2,1
17293,14,68,3,1
17294,14,45,1,1
17295,27,78,2,1
17296,22,31,2,0
17297,22,31,2,1
17298,22,31,3,0
17299,22,57,3,1
17300,14,61,1,1
17301,14,72,3,1
17302,14,28,2,0
17303,66,26,1,0
17304,14,32,1,0
17305,14,45,1,0
17306,14,50,1,0
17307,14,37,3,1
17308,22,45,1,0
17309,14,45,1,0
17310,14,42,3,0
17311,14,43,1,1
17312,14,28,1,0
17313,22,46,1,0
17314,14,66,2,0
17315,14,41,3,1
17316,22,53,3,0
17317,14,31,1,1
17318,14,48,2,1
17319,14,38,1,0
17320,14,40,2,1
17321,22,45,1,0
17322,14,53,3,1
17323,22,24,1,1
17324,14,36,1,0
17325,14,40,3,0
17326,14,47,1,0
17327,14,30,1,0
17328,14,44,1,0
17329,14,61,3,0
17330,14,34,1,0
17331,14,21,1,1
17332,22,42,1,1
17333,22,23,1,0
17334,14,54,2,0
17335,14,63,1,0
17336,14,67,2,0
17337,14,59,1,1
17338,14,58,3,0
17339,22,68,1,0
17340,14,42,1,0
17341,22,38,1,0
17342,14,45,1,0
17343,22,46,1,0
17344,14,45,2,0
17345,22,45,1,0
17346,14,39,1,0
17347,14,25,1,0
17348,22,66,2,1
17349,14,54,1,0
17350,14,45,3,0
17351,14,38,1,1
17352,14,42,1,1
17353,14,43,3,0
17354,14,77,1,0
17355,14,17,1,0
17356,14,33,1,0
17357,14,25,1,0
17358,14,28,3,0
17359,14,54,2,1
17360,14,42,3,0
17361,14,77,1,0
17362,14,45,1,1
17363,14,43,2,0
17364,14,63,1,0
17365,14,41,3,1
17366,14,22,3,1
17367,14,54,3,0
17368,22,47,2,0
17369,14,66,1,0
17370,14,53,1,1
17371,14,45,1,0
17372,14,31,3,0
17373,14,41,1,0
17374,14,37,1,0
17375,14,51,1,0
17376,22,65,1,0
17377,14,45,1,0
17378,14,16,3,0
17379,14,23,1,0
17380,14,23,1,0
17381,22,45,1,0
17382,14,45,1,1
17383,14,33,1,1
17384,48,23,3,1
17385,14,26,3,0
17386,14,62,3,0
17387,14,25,1,0
17388,14,45,1,0
17389,14,37,1,0
17390,14,31,1,0
17391,14,43,1,0
17392,14,34,3,1
17393,22,47,2,0
17394,22,59,1,0
17395,14,43,3,0
17396,14,35,1,1
17397,14,55,2,0
17398,14,66,1,0
17399,22,36,1,0
17400,22,44,2,0
17401,14,23,3,0
17402,14,46,1,0
17403,14,47,1,0
17404,22,40,2,0
17405,22,22,2,0
17406,14,49,1,0
17407,22,63,1,1
17408,14,45,3,0
17409,14,60,1,0
17410,14,21,2,1
17411,14,29,2,0
17412,14,50,1,1
17413,22,41,3,0
17414,14,54,1,0
17415,14,30,3,0
17416,22,53,3,0
17417,14,33,3,0
17418,14,38,1,0
17419,14,40,1,0
17420,14,50,1,0
17421,14,39,3,1
17422,14,30,3,0
17423,14,12,3,0
17424,22,34,1,0
17425,14,46,3,1
17426,14,28,1,1
17427,14,47,1,0
17428,14,28,1,0
17429,14,47,1,0
17430,14,36,1,0
17431,14,36,1,0
17432,14,73,1,0
17433,14,33,1,0
17434,14,36,1,0
17435,14,36,1,0
17436,14,65,1,1
17437,22,28,3,0
17438,22,51,1,0
17439,22,31,1,1
17440,14,31,3,0
17441,14,34,3,1
17442,22,33,3,0
17443,14,52,1,0
17444,22,47,1,0
17445,14,49,1,0
17446,14,66,1,1
17447,14,51,2,0
17448,22,54,1,0
17449,14,39,3,0
17450,14,58,2,0
17451,14,20,1,0
17452,14,36,1,1
17453,14,46,1,0
17454,31,40,1,0
17455,14,45,1,0
17456,14,48,1,0
17457,14,44,2,0
17458,14,38,1,0
17459,14,35,1,1
17460,14,63,1,1
17461,14,45,3,0
17462,14,48,2,1
17463,14,17,3,1
17464,14,38,1,0
17465,14,25,1,0
17466,14,52,1,0
17467,22,17,3,1
17468,22,59,1,1
17469,14,55,3,0
17470,14,30,3,0
17471,22,58,2,1
17472,22,52,2,1
17473,14,30,1,0
17474,14,50,1,0
17475,22,41,2,0
17476,22,57,1,1
17477,14,44,1,0
17478,14,35,1,1
17479,14,22,1,0
17480,22,26,1,0
17481,14,24,1,0
17482,22,39,1,0
17483,14,40,2,0
17484,14,54,3,0
17485,14,48,1,0
17486,14,20,2,1
17487,22,19,1,0
17488,14,54,3,0
17489,14,50,3,0
17490,22,65,2,1
17491,22,56,1,0
17492,22,74,2,0
17493,14,60,1,0
17494,14,45,1,0
17495,14,28,3,1
17496,22,60,1,1
17497,14,37,1,0
17498,14,23,3,0
17499,14,58,1,0
17500,14,58,1,0
17501,14,28,1,0
17502,14,32,1,0
17503,14,32,3,0
17504,14,60,2,0
17505,14,38,1,1
17506,14,74,2,0
17507,14,53,1,0
17508,14,55,1,0
17509,14,32,1,1
17510,14,18,2,0
17511,22,33,1,0
17512,22,44,1,0
17513,14,45,3,1
17514,14,55,1,0
17515,14,36,1,0
17516,14,46,3,0
17517,14,55,2,0
17518,14,70,1,0
17519,14,42,1,0
17520,14,54,1,0
17521,14,54,2,0
17522,13,19,3,0
17523,22,17,3,0
17524,22,38,1,0
17525,14,46,3,0
17526,14,42,3,1
17527,14,34,1,0
17528,14,48,2,0
17529,14,68,2,1
17530,14,58,2,0
17531,14,52,2,0
17532,14,56,3,0
17533,22,54,3,0
17534,14,40,1,0
17535,14,35,2,1
17536,14,38,2,1
17537,27,58,3,0
17538,14,41,1,0
17539,14,21,1,0
17540,14,19,2,0
17541,14,60,1,0
17542,22,50,1,0
17543,14,73,2,0
17544,14,53,1,0
17545,22,60,3,0
17546,14,43,2,0
17547,14,33,3,0
17548,14,53,3,1
17549,22,39,1,0
17550,14,53,1,1
17551,14,53,1,1
17552,14,38,2,1
17553,22,67,3,1
17554,14,30,1,1
17555,14,50,3,0
17556,14,38,1,0
17557,14,41,1,0
17558,14,63,1,0
17559,14,47,2,1
17560,22,67,3,1
17561,14,29,2,0
17562,14,62,3,0
17563,39,63,1,1
17564,14,41,1,1
17565,22,67,3,1
17566,14,27,2,1
17567,14,45,1,1
17568,22,50,1,1
17569,14,50,2,1
17570,22,31,2,1
17571,14,56,1,1
17572,14,28,3,1
17573,22,50,2,1
17574,14,50,2,1
17575,31,22,1,0
17576,21,30,3,0
17577,14,86,2,0
17578,22,30,1,0
17579,14,50,3,0
17580,14,55,2,1
17581,1,38,1,0
17582,14,23,2,1
17583,14,28,2,1
17584,14,25,3,0
17585,14,59,3,1
17586,14,66,1,1
17587,22,67,3,1
17588,14,43,2,0
17589,14,67,3,0
17590,14,46,1,1
17591,14,59,2,1
17592,14,40,3,1
17593,22,27,2,1
17594,14,52,1,0
17595,14,46,1,1
17596,22,67,3,1
17597,36,52,3,1
17598,14,40,1,1
17599,22,67,3,1
17600,14,36,3,0
17601,14,30,1,0
17602,14,40,3,0
17603,14,45,1,0
17604,22,49,2,1
17605,14,22,3,1
17606,14,37,2,0
17607,6,45,1,0
17608,14,40,1,1
17609,14,31,2,0
17610,14,25,3,0
17611,22,50,3,1
17612,14,53,3,1
17613,14,52,1,0
17614,22,44,1,0
17615,14,53,3,1
17616,14,70,2,0
17617,14,59,1,1
17618,36,27,2,1
17619,22,47,1,0
17620,14,44,1,0
17621,14,53,1,0
17622,14,40,1,0
17623,14,22,2,1
17624,22,35,2,1
17625,14,53,1,1
17626,14,50,1,0
17627,14,45,1,0
17628,14,25,1,0
17629,14,55,1,0
17630,22,22,1,0
17631,14,35,1,0
17632,14,41,3,0
17633,14,36,1,0
17634,22,42,2,0
17635,22,54,1,0
17636,14,45,1,0
17637,14,38,1,1
17638,14,74,1,1
17639,22,43,1,0
17640,14,50,1,0
17641,14,32,1,1
17642,53,29,2,1
17643,14,30,3,0
17644,14,50,1,0
17645,22,45,1,1
17646,14,52,1,1
17647,14,48,1,1
17648,14,27,3,0
17649,14,45,1,0
17650,14,53,1,0
17651,22,59,1,1
17652,22,37,1,1
17653,14,26,1,1
17654,14,65,1,0
17655,22,55,1,0
17656,22,40,3,0
17657,14,51,3,0
17658,14,32,1,0
17659,14,50,1,0
17660,14,40,1,0
17661,14,53,1,0
17662,14,53,1,0
17663,14,36,1,0
17664,14,53,3,0
17665,14,23,3,0
17666,14,60,1,0
17667,14,25,3,0
17668,14,51,1,0
17669,14,23,3,0
17670,14,35,1,0
17671,14,37,1,0
17672,14,21,3,1
17673,55,24,3,0
17674,14,63,1,1
17675,14,62,2,0
17676,14,38,1,1
17677,14,43,1,1
17678,14,40,2,0
17679,22,56,2,1
17680,14,42,1,0
17681,14,69,2,1
17682,14,63,1,1
17683,14,43,1,0
17684,22,36,1,1
17685,22,47,3,0
17686,22,45,2,1
17687,14,28,1,1
17688,14,40,1,0
17689,22,62,2,0
17690,22,57,3,0
17691,14,29,3,0
17692,22,52,2,0
17693,14,67,2,1
17694,14,41,3,1
17695,14,43,1,1
17696,14,36,1,0
17697,14,51,1,0
17698,22,40,3,0
17699,14,49,1,1
17700,14,40,1,0
17701,14,49,1,0
17702,14,59,2,1
17703,14,53,1,0
17704,14,52,1,0
17705,14,41,3,1
17706,14,68,2,1
17707,14,19,1,0
17708,14,41,3,1
17709,22,33,1,0
17710,14,39,1,0
17711,14,33,1,0
17712,14,41,1,0
17713,14,53,3,0
17714,22,44,3,1
17715,14,38,1,0
17716,14,61,2,1
17717,14,76,1,0
17718,14,39,3,1
17719,22,72,2,0
17720,14,35,1,0
17721,14,52,2,0
17722,14,41,3,1
17723,22,44,3,0
17724,14,55,2,0
17725,14,52,1,0
17726,14,25,3,0
17727,14,31,1,0
17728,14,47,3,1
17729,14,43,1,1
17730,14,44,1,0
17731,22,31,1,1
17732,36,67,2,1
17733,14,47,2,0
17734,14,21,1,0
17735,14,70,1,1
17736,14,64,1,0
17737,14,55,1,1
17738,14,40,2,0
17739,14,45,2,0
17740,14,64,1,0
17741,14,45,3,1
17742,22,51,1,0
17743,14,51,2,0
17744,14,34,1,1
17745,22,26,1,0
17746,14,78,1,1
17747,14,22,1,1
17748,22,39,3,1
17749,14,43,1,0
17750,14,45,1,1
17751,14,33,1,0
17752,14,22,3,1
17753,14,34,3,0
17754,14,41,3,1
17755,14,62,1,0
17756,14,35,1,0
17757,14,61,2,0
17758,14,89,1,0
17759,14,25,2,0
17760,14,35,3,1
17761,14,50,3,0
17762,22,30,1,0
17763,14,53,2,1
17764,14,20,3,0
17765,14,27,2,0
17766,14,19,2,1
17767,14,54,1,1
17768,14,30,1,0
17769,14,74,2,0
17770,14,20,3,0
17771,14,47,1,0
17772,31,48,1,0
17773,22,37,3,0
17774,14,28,1,1
17775,14,31,1,0
17776,14,27,1,0
17777,14,62,1,1
17778,14,72,1,0
17779,14,20,1,0
17780,14,36,3,1
17781,14,41,3,1
17782,14,21,1,1
17783,14,52,1,0
17784,14,36,1,0
17785,14,38,1,0
17786,14,30,3,0
17787,22,28,1,1
17788,14,42,2,0
17789,14,54,1,0
17790,14,30,1,0
17791,14,40,1,0
17792,14,40,1,0
17793,14,30,3,0
17794,14,49,3,0
17795,22,20,3,1
17796,1,34,1,0
17797,22,44,3,1
17798,14,40,1,1
17799,14,40,1,1
17800,14,70,2,1
17801,14,39,3,0
17802,14,36,1,1
17803,14,31,1,1
17804,14,34,1,1
17805,14,19,2,1
17806,14,37,3,0
17807,49,50,1,0
17808,22,28,1,1
17809,14,19,3,0
17810,14,59,1,0
17811,14,54,1,0
17812,22,39,1,0
17813,22,62,1,0
17814,22,39,1,0
17815,14,36,3,1
17816,14,27,1,1
17817,14,57,1,0
17818,14,42,1,0
17819,22,37,1,1
17820,48,38,3,0
17821,22,20,3,0
17822,14,20,3,1
17823,14,36,1,1
17824,14,39,1,0
17825,22,59,1,0
17826,14,22,3,1
17827,14,35,3,0
17828,14,27,1,0
17829,22,62,1,1
17830,14,45,1,0
17831,14,39,3,0
17832,22,54,1,1
17833,34,29,1,0
17834,14,52,1,1
17835,22,21,3,0
17836,14,37,1,0
17837,14,23,1,0
17838,14,41,3,0
17839,14,28,3,0
17840,22,32,1,0
17841,14,42,3,0
17842,14,53,3,1
17843,14,53,3,1
17844,14,68,1,0
17845,14,68,3,0
17846,14,49,1,1
17847,14,30,3,0
17848,14,29,3,0
17849,14,38,1,0
17850,14,28,3,0
17851,14,41,3,0
17852,14,53,1,0
17853,14,36,1,1
17854,14,36,1,1
17855,14,41,3,0
17856,48,38,1,0
17857,14,34,1,0
17858,14,45,1,0
17859,48,31,1,0
17860,25,45,1,1
17861,22,54,1,1
17862,14,83,1,0
17863,7,32,1,0
17864,22,59,3,0
17865,14,47,1,0
17866,14,76,1,0
17867,14,41,3,0
17868,65,31,3,1
17869,14,45,1,0
17870,14,36,3,1
17871,34,45,1,0
17872,14,38,1,1
17873,14,50,1,0
17874,48,28,1,0
17875,14,54,1,0
17876,14,57,1,0
17877,14,42,1,0
17878,14,30,1,0
17879,14,38,1,0
17880,14,67,2,0
17881,22,25,3,0
17882,14,65,1,1
17883,14,37,1,0
17884,14,51,2,1
17885,14,48,1,0
17886,22,35,1,0
17887,14,29,1,0
17888,22,45,1,0
17889,14,45,1,0
17890,14,56,1,0
17891,14,25,1,0
17892,14,29,1,0
17893,14,62,1,0
17894,14,20,1,1
17895,14,41,3,1
17896,22,60,1,0
17897,14,35,1,0
17898,14,45,1,0
17899,14,41,3,1
17900,22,37,3,0
17901,14,25,1,0
17902,22,38,1,0
17903,14,27,3,0
17904,14,36,1,0
17905,14,28,1,0
17906,14,54,3,0
17907,22,38,3,0
17908,49,23,1,0
17909,14,33,1,0
17910,14,41,3,1
17911,22,35,3,1
17912,14,71,1,0
17913,14,32,1,1
17914,14,54,3,0
17915,14,26,1,0
17916,14,40,1,0
17917,50,58,1,1
17918,14,73,3,0
17919,14,32,1,0
17920,14,18,1,0
17921,14,73,3,0
17922,14,62,1,0
17923,14,54,1,0
17924,14,16,3,1
17925,14,45,1,0
17926,14,35,1,0
17927,22,38,3,0
17928,14,31,1,1
17929,14,36,1,0
17930,14,27,3,0
17931,14,32,1,1
17932,14,52,1,0
17933,14,37,1,0
17934,14,36,1,0
17935,22,28,1,0
17936,14,48,3,0
17937,22,47,3,0
17938,22,65,3,1
17939,14,24,3,0
17940,14,19,3,0
17941,14,70,1,0
17942,14,27,1,1
17943,14,45,1,0
17944,14,67,1,0
17945,14,37,1,1
17946,14,34,1,0
17947,14,44,1,0
17948,14,45,1,0
17949,49,69,1,0
17950,14,26,1,0
17951,14,28,1,0
17952,14,55,1,0
17953,14,40,1,0
17954,14,38,3,0
17955,22,46,3,0
17956,14,33,3,0
17957,22,50,3,0
17958,14,23,1,0
17959,14,56,1,0
17960,14,19,3,0
17961,14,41,3,1
17962,22,29,3,0
17963,48,59,3,1
17964,14,45,3,0
17965,22,55,1,0
17966,22,48,2,0
17967,14,45,3,0
17968,22,53,3,0
17969,14,36,1,0
17970,14,19,3,0
17971,14,46,3,0
17972,22,38,3,0
17973,54,44,1,1
17974,14,19,3,0
17975,14,56,1,0
17976,22,70,3,0
17977,14,45,1,0
17978,14,43,1,0
17979,22,62,3,0
17980,14,43,3,0
17981,14,32,1,1
17982,22,70,3,0
17983,22,28,1,0
17984,14,53,3,0
17985,14,52,1,0
17986,14,48,1,1
17987,22,38,1,1
17988,14,23,1,1
17989,14,46,3,0
17990,14,18,1,0
17991,22,43,3,0
17992,14,56,3,0
17993,22,59,1,0
17994,14,44,1,0
17995,14,37,1,0
17996,22,62,3,1
17997,14,30,1,0
17998,14,27,1,0
17999,14,58,1,1
18000,14,30,3,0
18001,22,51,1,0
18002,14,35,3,1
18003,14,68,1,0
18004,14,80,3,0
18005,14,45,3,0
18006,14,46,3,0
18007,14,21,1,1
18008,22,36,3,1
18009,14,63,1,1
18010,14,45,1,0
18011,14,55,1,0
18012,14,42,1,0
18013,14,40,1,1
18014,22,37,1,1
18015,22,26,1,0
18016,14,39,1,0
18017,14,47,1,0
18018,14,18,1,0
18019,22,36,1,0
18020,14,43,1,1
18021,14,43,1,0
18022,14,45,1,0
18023,14,41,1,1
18024,14,41,3,1
18025,22,41,1,0
18026,14,58,1,0
18027,14,35,3,0
18028,14,26,1,1
18029,14,30,3,0
18030,14,54,1,0
18031,14,29,1,0
18032,14,46,1,0
18033,14,55,3,0
18034,14,33,3,0
18035,14,75,1,1
18036,14,59,1,0
18037,22,41,1,1
18038,14,46,1,0
18039,14,64,1,0
18040,14,21,3,1
18041,14,41,3,1
18042,36,66,1,0
18043,14,27,1,1
18044,14,46,1,0
18045,14,34,1,0
18046,14,47,1,0
18047,14,35,1,0
18048,14,67,3,0
18049,22,40,1,0
18050,22,37,1,1
18051,22,50,1,0
18052,14,29,3,0
18053,14,65,1,0
18054,14,28,1,0
18055,14,39,3,1
18056,22,23,3,0
18057,14,50,1,1
18058,14,28,1,1
18059,22,43,1,1
18060,14,38,1,0
18061,22,42,1,0
18062,22,32,1,1
18063,14,46,1,0
18064,14,58,1,0
18065,14,45,3,0
18066,14,40,1,1
18067,14,37,1,1
18068,14,45,3,0
18069,14,66,2,0
18070,14,48,2,0
18071,14,35,2,1
18072,22,36,1,0
18073,22,40,1,0
18074,14,75,2,0
18075,14,32,3,0
18076,14,64,1,0
18077,14,67,1,1
18078,14,40,2,1
18079,14,52,1,1
18080,14,37,1,1
18081,14,19,3,0
18082,14,28,3,0
18083,14,40,1,0
18084,14,53,2,0
18085,22,67,3,1
18086,14,38,1,0
18087,14,32,2,1
18088,14,44,1,1
18089,14,37,3,0
18090,14,49,1,0
18091,14,50,2,1
18092,14,53,2,0
18093,14,28,1,0
18094,14,34,3,0
18095,14,44,2,0
18096,14,55,1,1
18097,14,35,1,0
18098,14,40,1,1
18099,14,42,2,0
18100,14,29,2,0
18101,14,43,1,0
18102,14,34,3,0
18103,14,47,1,1
18104,14,34,3,0
18105,14,30,1,1
18106,14,33,2,1
18107,14,67,2,0
18108,22,58,1,0
18109,14,64,1,1
18110,14,40,1,0
18111,22,57,3,0
